stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,25,0,0,0,0,0,0,0
2dpf,10.01,0,51.71,0.83,1.67,5.84,0,0.83,1.67,4.17
3dpf,3.45,0.57,29.31,0,1.72,4.6,0,0,0,1.15
5dpf,6.2,1.03,33.08,1.55,0,9.3,0.52,0.52,1.55,2.07
10dpf,5.02,1.88,74.68,1.26,0,3.77,0.63,0,0,0
