stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,3.34,0,0,0,0
16hpf,0,0,2.05,10.25,0,0,0,0
19hpf,0,0,0,4.38,0,0,0,0
24hpf,0,0,0,0,0,2,0,0
2dpf,0,0,0,0,0,2.5,0.83,0
3dpf,21.84,0,0,0,0,0.57,0,0
5dpf,2.07,0,0,1.03,0.52,1.55,0.52,0.52
10dpf,23.22,0.63,0,0,0.63,1.88,0,0
