stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,0,0,3.34,0,1.67,5.84
3dpf,1.15,0,0,0.57,0.57,1.15,0,0,5.75
5dpf,8.27,2.07,13.44,3.1,1.03,20.67,0,3.1,567.48
10dpf,5.02,3.14,3.77,1.26,0.63,5.65,0.63,1.26,143.71
