stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0.83,0.83,1.67,0.83,0,0
3dpf,56.32,0,0.57,1.72,0,0,0
5dpf,3.1,0,0,1.55,1.55,0.52,2.58
10dpf,18.83,0,0.63,1.26,1.26,0.63,0.63
