stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,1,0,0,1,0,0,0,0,4
2dpf,23.35,2.5,0,23.35,0,5.84,2.5,0.83,15.85
3dpf,127,5.75,0,24.14,0.57,8.62,0,1.15,12.64
5dpf,57.37,17.06,2.07,47.03,2.07,21.19,4.65,3.62,86.83
10dpf,188.89,26.98,3.14,40.79,0.63,12.55,4.39,1.88,25.73
