stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,1.93
2dpf,0.83,0,0,0,0,0,0,0,0.83
3dpf,6.9,0,1.15,0,1.72,4.6,0,0.57,1.15
5dpf,2.58,0,0.52,0.52,0,2.07,0.52,0.52,2.58
10dpf,6.9,0.63,17.57,0,0,0,0,0.63,1.26
