stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,2.5,1.67,0.83,2.5,0.83,0
3dpf,1.72,0,1.15,0,0,1.15,0,0
5dpf,0.52,1.03,6.2,0,0,1.03,0.52,2.07
10dpf,1.88,0,7.53,0,0,0,0.63,0
