stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,28.71,0,0,0,0,6.15,0,0
24hpf,26,0,0,1,0,0,1,0
2dpf,1.67,0,0,0.83,0,2.5,0.83,0
3dpf,28.16,0,0,0,0,2.87,0.57,0
5dpf,3.1,0.52,1.03,1.03,0.52,11.37,1.03,3.1
10dpf,26.98,1.26,0.63,0.63,0,3.77,0,1.26
