stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,82.58,10.32,0,0,0,10.32,0,0,30.97,10.32
12hpf,231.33,21.21,0,3.86,92.53,32.77,0,7.71,148.44,30.84
14hpf,93.63,6.69,0,10.03,63.53,33.44,0,13.38,96.97,110.35
16hpf,49.22,2.05,0,6.15,24.61,34.86,0,8.2,90.24,291.22
19hpf,113.84,0,0,13.14,54.73,37.22,0,8.76,10.95,735.57
24hpf,51,0,1,10,189,66,3,1,86,333
2dpf,492.1,5.84,17.52,82.57,456.24,706.46,29.19,4.17,124.28,464.58
3dpf,480.98,18.39,16.66,62.06,122.97,1108.49,31.03,0,38.5,220.66
5dpf,275.47,21.71,58.4,128.17,100.78,899.28,20.67,2.58,79.59,816.59
10dpf,255.41,11.92,20.08,70.28,89.11,950.71,13.18,0,102.29,95.39
