stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0.83,0,0,0.83,0.83,0,0
3dpf,79.3,0,0,0,0,0.57,0,0.57
5dpf,2.07,0,1.03,0,0.52,2.58,0.52,2.58
10dpf,108.56,1.26,1.26,1.88,0.63,0.63,0.63,0
