stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,10.32,10.32,10.32
12hpf,44.34,0,0,3.86,17.35,3.86,0,1.93,36.63,21.21
14hpf,103.66,0,0,0,10.03,10.03,0,0,50.16,36.78
16hpf,47.17,2.05,0,4.1,10.25,6.15,2.05,4.1,47.17,16.41
19hpf,37.22,0,0,0,6.57,4.38,0,0,4.38,2.19
24hpf,49,1,1,3,18,16,2,0,20,5
2dpf,116.77,2.5,5.84,8.34,71.73,145.96,9.17,2.5,41.7,21.69
3dpf,884.95,6.9,3.45,10.92,14.37,255.14,6.32,0,18.96,13.22
5dpf,56.85,2.58,4.13,8.79,14.99,180.37,9.3,3.1,30.49,41.35
10dpf,199.56,5.65,3.77,6.28,3.77,182.61,10.04,0,19.45,12.55
