stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,13.38
19hpf,0,0,0,0,0,0,0,0,8.76
24hpf,1,0,0,0,0,0,0,0,1
2dpf,22.52,0.83,0.83,9.17,2.5,4.17,0.83,2.5,140.12
3dpf,34.48,4.6,0.57,5.75,1.15,5.17,0,1.15,45.97
5dpf,40.83,15.5,1.55,16.02,1.55,9.3,0.52,3.1,261.52
10dpf,32.63,11.3,3.14,5.02,0,3.14,0,0.63,79.7
