stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1889.1,41.29,30.97,0,361.3,0,0,30.97,794.87,536.79
12hpf,3645.38,79.04,30.84,90.6,917.61,140.73,11.57,165.79,1642.44,967.73
14hpf,3139.89,30.09,170.54,203.98,608.58,240.76,50.16,66.88,956.34,916.22
16hpf,1454.03,77.93,104.59,79.98,424.52,149.71,57.42,41.02,598.84,494.25
19hpf,2232.97,21.89,26.27,54.73,236.43,87.57,41.59,37.22,197.03,332.76
24hpf,1230,15,102,58,334,117,43,1,222,132
2dpf,716.47,20.85,52.55,78.4,410.37,643.07,66.73,6.67,214.36,236.04
3dpf,1705.55,31.03,30.46,25.28,51.14,544.19,19.54,0,52.87,86.77
5dpf,198.46,22.74,96.65,82.69,57.88,470.31,36.69,23.77,112.67,357.65
10dpf,534.66,37.65,105.43,59.62,44.55,416.68,25.1,1.26,72.79,89.11
