stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,1
2dpf,0,0,0,0,0,0.83,0,0
3dpf,18.96,2.3,1.15,0,0,6.32,0.57,32.18
5dpf,0.52,0,0,0,0.52,0.52,0,12.4
10dpf,17.57,2.51,1.88,2.51,4.39,42.67,2.51,32.63
