stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,0,4.17,0
3dpf,1.72,1.72,0,0.57,0,2.87,4.02,2.3
5dpf,1.55,0,0,1.03,1.03,5.17,19.64,10.85
10dpf,2.51,0,0.63,0.63,0.63,0,6.28,7.53
