stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,0,0,0,0,0,0
12hpf,456.88,0,0,0,0,0,0,0,0,1.93
14hpf,1116.85,0,0,0,6.69,0,0,0,6.69,10.03
16hpf,795.72,2.05,4.1,0,8.2,0,2.05,2.05,12.3,32.81
19hpf,1672.54,0,0,0,0,0,0,0,2.19,2.19
24hpf,1722,1,10,7,17,8,1,0,47,43
2dpf,723.14,0.83,11.68,10.01,28.36,47.54,9.17,3.34,17.52,31.69
3dpf,1457.87,4.02,4.6,1.72,3.45,39.65,0.57,0,2.3,2.87
5dpf,126.62,1.55,6.2,7.75,2.58,106.47,3.62,1.55,6.2,21.71
10dpf,510.81,3.14,2.51,2.51,2.51,35.77,1.88,0,2.51,2.51
