stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,1,0,0,0,0,0,0,0
2dpf,32.53,0,1.67,0,3.34,0,1.67,1.67
3dpf,157.45,1.15,0.57,0,3.45,0,0,0
5dpf,7.75,0,0,1.55,3.1,0,2.07,2.58
10dpf,50.2,0,0,0,0.63,0.63,0,1.26
