stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2,0
2dpf,0,0,0,0,2.5,0,0.83
3dpf,2.87,0,0,0.57,1.15,0,0
5dpf,0.52,0.52,3.1,0.52,3.62,1.03,0.52
10dpf,2.51,0,47.69,0.63,0.63,0,0
