stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0,0,1.67,0,18.35
3dpf,1.72,1.15,4.02,0,1.15,2.87,0,12.07
5dpf,0.52,5.17,4.65,4.65,1.03,4.13,0.52,60.99
10dpf,1.26,6.9,3.77,0.63,0.63,7.53,0.63,15.69
