stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0,0
2dpf,0.83,11.68,1.67,5.84,0.83,0,0.83
3dpf,0.57,5.17,0,9.19,0,0,0
5dpf,0.52,17.57,2.07,16.54,0,0,0
10dpf,0.63,5.65,1.88,5.02,0,0.63,0
