stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,144.52,0,10.32,0,51.61,0,0,0,113.55,30.97
12hpf,73.25,3.86,9.64,5.78,28.92,3.86,0,5.78,44.34,28.92
14hpf,83.6,3.34,20.06,3.34,16.72,3.34,0,6.69,30.09,16.72
16hpf,71.78,4.1,0,4.1,28.71,6.15,2.05,4.1,32.81,16.41
19hpf,181.7,0,0,2.19,4.38,0,0,2.19,2.19,13.14
24hpf,78,0,5,3,23,8,0,1,5,7
2dpf,120.94,6.67,10.01,36.7,130.95,110.1,12.51,3.34,40.87,66.73
3dpf,153.43,2.3,9.19,5.17,6.9,49.99,5.17,0,5.75,16.09
5dpf,55.3,3.62,38.76,21.19,25.32,137.99,7.24,4.65,31.01,87.34
10dpf,50.2,2.51,13.18,4.39,0,13.81,3.14,0,2.51,5.02
