stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,82.58,0,0
12hpf,0,1.93,0,0,0,1.93,0,252.54,0,3.86
14hpf,0,0,0,0,0,0,0,103.66,0,0
16hpf,14.36,0,0,0,0,0,0,153.81,0,2.05
19hpf,2.19,0,0,0,0,0,0,39.41,0,0
24hpf,3,0,0,0,0,0,0,23,0,4
2dpf,4.17,0,0.83,0,6.67,3.34,0.83,22.52,15.01,3.34
3dpf,3.45,1.72,0.57,0,1.72,6.32,0,0,1.15,1.15
5dpf,1.03,0,0,0,1.03,6.2,1.03,43.41,6.72,2.58
10dpf,5.65,1.26,0,0.63,3.14,8.79,0,2.51,3.77,1.26
