stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,23.41
16hpf,0,0,0,0,0,0,0,4.1
19hpf,0,0,0,0,0,0,0,229.86
24hpf,0,0,0,0,0,0,0,15
2dpf,5,0,1.67,0,1.67,3.34,0,301.1
3dpf,18.39,3.45,0.57,0.57,0.57,16.09,1.15,142.51
5dpf,2.58,1.03,0,1.03,0.52,6.2,1.55,206.73
10dpf,0,0,0,0,0,1.88,0,6.9
