stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,1.67,0,0.83,0.83,3.34,0,0,0,5.84
3dpf,8.05,0,0.57,0,2.3,0,0,0,0
5dpf,2.07,1.03,2.07,1.03,12.92,1.55,0.52,0.52,15.5
10dpf,8.16,0,0,0,6.28,0.63,0,0.63,2.51
