stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0.83,1.67,0,0,1.67,0,0,0,0
3dpf,1.72,6.9,0,0,0.57,0,0,0,0.57
5dpf,0.52,11.37,1.55,1.03,5.17,1.03,0.52,0.52,3.62
10dpf,1.26,6.28,0.63,0,0,0,0,0,0.63
