stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2353.63
12hpf,5850.72,192.78,36.63,179.28,1501.72,260.25,15.42,356.63,2656.44,1864.13
14hpf,5724.69,90.28,257.48,351.11,1177.04,531.67,96.97,143.79,2200.26,2340.7
16hpf,4811.22,225.59,381.45,334.28,1560.67,611.14,157.91,219.44,2167.71,2444.57
19hpf,7493.58,61.3,172.95,236.43,945.73,389.67,218.92,91.95,777.16,2526.32
24hpf,5483,110,1177,351,1478,640,278,41,2049,1307
2dpf,3799.22,103.43,387.85,500.45,1717.36,2845.87,465.41,134.29,1087.64,1740.72
3dpf,7268.69,229.28,302.84,245.95,258.02,3335.24,113.78,1.72,324.1,707.96
5dpf,1370.11,262.55,753.02,807.8,362.81,4473.67,305.45,294.59,920.99,3263.77
10dpf,4314.92,498.89,909.92,670.83,264.82,4360.73,207.09,8.16,778.14,807.01
