stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,6,0,0,0,0,0
2dpf,0,0,24.19,0,0,0.83,0.83,0.83
3dpf,0.57,0,4.6,0,0,0,0,0.57
5dpf,0,0,22.74,0.52,0,1.03,0,5.69
10dpf,0.63,1.26,13.18,1.26,0.63,0,0.63,6.28
