stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,3.34,0,0,0,0,0,0
16hpf,6.15,0,0,0,0,0,0
19hpf,6.57,0,0,0,0,0,0
24hpf,22,0,0,2,0,0,0
2dpf,46.71,0,0.83,3.34,15.01,1.67,4.17
3dpf,42.52,0,0,0,11.49,0.57,1.15
5dpf,3.1,0.52,1.03,0.52,2.58,0,3.62
10dpf,7.53,0,0.63,0,3.14,0,1.88
