stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,1.93,0
2dpf,5,0,0,4.17,8.34,0,3.34
3dpf,5.17,2.87,0,2.87,16.66,0.57,0
5dpf,0.52,0,1.03,1.03,12.4,0,6.72
10dpf,2.51,0.63,0.63,0.63,10.67,0.63,3.14
