stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,1.67,2.5,1.67,0,0,0.83,16.68
3dpf,4.02,0.57,0.57,1.15,6.32,0,0,0,2.3
5dpf,3.1,0.52,2.58,1.55,8.27,0,1.03,0,30.49
10dpf,6.9,0,0.63,1.26,0.63,0.63,0,0,3.77
