stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0
2dpf,0.83,0.83,2.5,0,0,0
3dpf,2.87,13.79,2.3,1.15,0,0.57
5dpf,0,10.34,16.02,3.62,0.52,3.1
10dpf,1.26,6.28,6.9,0,0,0.63
