stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,5,0,0,0,0
2dpf,0,0,0,0,1.67
3dpf,25.86,0,0.57,0,0
5dpf,0.52,0.52,0.52,0.52,0.52
10dpf,12.55,0,4.39,0,0
