stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,10.84,0.83,0,14.18,2.5,2.5,3.34,6.67
3dpf,131.02,0,0,1.15,5.75,2.3,0,0
5dpf,3.62,1.03,0.52,0.52,5.17,4.13,0,4.13
10dpf,43.3,0,0,0.63,3.77,1.26,0,0
