stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,0,2,0
2dpf,3.34,8.34,2.5,5,5,1.67,0.83,0.83,5
3dpf,5.17,6.9,0,0,8.05,0,0,0.57,0
5dpf,2.58,19.64,1.03,1.03,10.34,0,0,2.07,6.2
10dpf,6.28,68.4,0.63,0,4.39,0,0,0,0.63
