stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,11.68,0.83,1.67,2.5,0.83,0,0
3dpf,141.94,0,0,3.45,0,0,0
5dpf,3.62,0.52,0.52,8.79,0,0.52,0.52
10dpf,55.22,0,0,3.14,0,0,0
