stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,1,0
2dpf,17.52,0.83,1.67,7.51,5,0.83,0,4.17,3.34
3dpf,10.92,0,0,0,2.87,0,0,0,1.15
5dpf,3.1,1.55,0.52,1.03,7.75,1.03,0.52,1.55,3.1
10dpf,3.77,2.51,0.63,0,1.26,0,0,0.63,0.63
