stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,0.83,4.17,2.5,0.83,0.83,1.67
3dpf,26.43,0.57,0.57,2.3,17.24,0,0.57,0.57
5dpf,0.52,1.03,1.03,0.52,6.2,1.03,1.55,1.55
10dpf,5.02,0.63,1.88,0,7.53,0,0.63,0
