stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0
2dpf,5.84,1.67,6.67,2.5,1.67
3dpf,17.24,0,5.75,0.57,0
5dpf,3.1,0,5.17,0,0
10dpf,6.9,0,3.14,0,0
