stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,82.58,0,0
12hpf,3.86,1.93,0,0,21.21,13.49,0,185.06,0,5.78
14hpf,40.13,0,6.69,0,150.47,244.1,6.69,3.34,0,3.34
16hpf,61.52,2.05,0,0,299.42,256.35,73.83,45.12,14.36,34.86
19hpf,28.46,0,0,2.19,247.38,151.05,102.89,10.95,0,2.19
24hpf,44,0,2,6,202,114,149,2,4,10
2dpf,63.39,1.67,0,10.01,309.44,555.49,35.87,8.34,5.84,50.88
3dpf,82.17,2.3,0.57,10.34,24.71,774.05,16.09,0,9.77,28.16
5dpf,18.09,2.58,3.1,23.26,17.57,325.6,12.4,1.55,9.3,49.1
10dpf,47.69,1.26,1.26,23.22,21.34,355.81,34.51,0.63,24.47,6.9
