stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,4.38,0,0,0,0,0,0,0,0
24hpf,2,0,0,0,0,0,0,0,0
2dpf,34.2,0,0,5.84,1.67,0,0.83,3.34,0
3dpf,2.3,0,0,7.47,9.19,0,0,0.57,0
5dpf,32.56,0.52,0.52,2.58,4.65,0.52,0,0,0.52
10dpf,6.28,0,0,2.51,7.53,0,0,0.63,0.63
