stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,13.49,0,0,0,0,0,0,0
2dpf,4.17,0,0,0,0,3.34,1.67,2.5,37.53
3dpf,12.07,0.57,1.15,1.15,5.75,121.25,0,6.9,32.75
5dpf,3.1,7.24,4.65,11.89,7.24,127.66,3.1,11.37,60.47
10dpf,13.81,10.67,2.51,8.16,3.14,160.02,0,13.81,9.41
