stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,2725.26,20.65,30.97,0,412.92,51.61,0,82.58,1269.72,123.88
12hpf,2180.29,38.56,26.99,50.12,416.39,140.73,1.93,84.82,1175.93,158.08
14hpf,1344.23,3.34,70.22,16.72,197.29,66.88,3.34,16.72,451.42,40.13
16hpf,1101.29,32.81,84.08,16.41,260.45,110.74,12.3,8.2,399.91,135.35
19hpf,2837.18,10.95,35.03,15.32,229.86,157.62,28.46,8.76,216.73,153.24
24hpf,966,12,22,8,110,55,17,1,301,35
2dpf,335.3,21.69,17.52,48.38,197.68,267.74,32.53,5,154.3,64.22
3dpf,1196.41,31.61,13.22,24.71,20.69,340.76,17.81,0.57,44.82,55.17
5dpf,111.12,10.34,30.49,48.58,43.41,328.19,21.19,12.92,89.93,137.99
10dpf,286.16,18.83,28.87,35.77,14.43,230.3,10.67,0,51.46,19.45
