stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,3.34
2dpf,9.17,0,1.67,0.83,3.34,8.34,2.5,3.34,10.84
3dpf,27.01,0,1.15,1.15,0.57,14.94,0,0.57,0.57
5dpf,9.3,1.55,8.27,3.62,3.62,18.61,2.58,1.55,25.32
10dpf,20.71,0.63,3.14,2.51,0.63,11.3,0.63,0.63,4.39
