stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,0,0,1.67,0,0,0
3dpf,4.6,0,0.57,5.75,0,0.57,0
5dpf,0.52,0,0,1.55,0.52,0.52,0.52
10dpf,4.39,0.63,0,1.26,0,0.63,0
