stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,6.15,0,0,0,0,2.05,0,0,0
24hpf,5,0,0,0,0,4,0,0,0
2dpf,5.84,0,0,0,0.83,5,0,0,1.67
3dpf,89.07,0.57,0,1.15,0,17.81,0,0,0
5dpf,23.26,0.52,1.55,1.03,1.03,16.54,1.03,1.55,1.03
10dpf,124.88,0.63,0.63,1.26,0,10.67,1.26,0,0.63
