stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,2.19,0,0,0,0,0,0,0,0
24hpf,3,0,0,0,0,0,0,0,1
2dpf,28.36,0,2.5,1.67,10.84,0.83,0,1.67,0.83
3dpf,253.42,0.57,0.57,0.57,17.81,1.15,0,0.57,0.57
5dpf,6.72,0.52,2.58,2.07,12.4,2.07,1.03,3.1,3.1
10dpf,60.87,0,1.26,0.63,5.02,0.63,0,0,1.26
