stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,0,1
2dpf,3.34,0,0,0,0.83,0.83,0,25.02
3dpf,2.87,0.57,0,0,0,0.57,0,10.34
5dpf,6.72,4.65,6.2,6.2,1.55,2.58,0.52,66.15
10dpf,5.02,1.88,1.88,0,0,0,0,18.83
