stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
24hpf,4,0,0,1,0,0,0,0,0
2dpf,24.19,0.83,8.34,21.69,13.35,7.51,2.5,0.83,186.83
3dpf,35.05,2.3,2.87,3.45,0.57,2.87,0,0,55.17
5dpf,6.72,1.55,13.95,10.85,1.03,4.13,0,2.58,140.06
10dpf,9.41,0.63,4.39,3.14,1.26,1.26,1.88,0,67.15
