stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,15.01,0,0,3.34,3.34,0.83,0,0.83
3dpf,12.64,0.57,0.57,2.87,1.15,4.6,1.15,1.72
5dpf,6.2,0.52,5.69,2.58,0.52,1.03,0,1.03
10dpf,10.04,0,3.77,2.51,0,0.63,0.63,0
