stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,2,1
2dpf,5.84,0.83,3.34,16.68,24.19,7.51,10.84
3dpf,11.49,5.17,1.15,4.02,40.23,9.77,10.92
5dpf,3.1,1.03,1.03,0.52,8.79,12.4,15.5
10dpf,8.79,1.88,1.26,0.63,10.67,10.67,6.28
