stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0.83,2.5,0,1.67,0.83
3dpf,21.26,0,0.57,0,2.3,0,0,2.87
5dpf,2.58,1.55,0.52,0,4.13,1.03,0.52,13.44
10dpf,8.79,1.88,0,0,2.51,0,0,3.77
