stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0
3dpf,0,0,0,0,0.57,12.07
5dpf,1.03,1.03,2.58,0.52,0,15.5
10dpf,0.63,0,0,0,0,10.67
