stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,1,0,0,0,0
2dpf,7.51,0,0,0.83,1.67,0,5
3dpf,2.3,0,0,0,0,0,0
5dpf,1.03,3.1,0,0,0,0,0
10dpf,1.26,1.26,0,0,0,0.63,0
