stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,0,0,0,0,0,0,0,0
12hpf,1.93,0,0,0,0,0,0,0,1.93,0
14hpf,3.34,0,3.34,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0,0
19hpf,15.32,0,0,4.38,2.19,2.19,0,0,0,2.19
24hpf,61,0,0,1,10,4,2,0,2,1
2dpf,465.41,3.34,15.85,39.2,343.64,683.94,36.7,4.17,125.95,45.04
3dpf,2245.71,6.9,12.64,16.09,39.65,880.93,10.92,0,39.65,17.81
5dpf,107.5,7.75,50.65,44.96,52.72,632.6,21.71,3.62,62.54,68.74
10dpf,498.26,10.67,42.04,20.08,22.59,336.99,15.69,1.26,26.98,8.79
