stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,10.32,0,0,0,0,0
12hpf,0,0,0,0,0,0,0,21.21,1.93,1.93
14hpf,23.41,0,6.69,6.69,0,3.34,0,70.22,10.03,3.34
16hpf,18.46,0,4.1,2.05,2.05,4.1,0,43.07,2.05,6.15
19hpf,32.84,0,0,0,10.95,2.19,0,8.76,0,0
24hpf,23,0,2,3,4,5,2,11,5,1
2dpf,212.69,1.67,4.17,20.85,84.24,214.36,29.19,2.5,64.22,65.89
3dpf,802.2,7.47,2.3,11.49,31.03,397.08,14.37,0,35.05,32.18
5dpf,114.22,9.3,16.54,38.76,30.49,361.26,19.64,19.64,58.4,162.28
10dpf,484.46,20.08,16.32,29.49,23.85,460.61,21.96,0.63,50.2,32
