stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,3,0,0,0,0,0
2dpf,3.34,16.68,3.34,0,0,0,0.83
3dpf,1.72,0,0,0.57,1.15,0,0
5dpf,0,22.22,0.52,0.52,2.07,0.52,0
10dpf,1.26,15.69,0.63,0.63,0,0,0
