stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0.83,0,2.5,1.67
3dpf,13.22,0,0,1.15,0,0,0
5dpf,1.55,1.03,0.52,0,2.58,0.52,1.55
10dpf,5.02,1.26,0.63,0,2.51,0,0
