stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,2.05,0,0,0,0,0,0,0
24hpf,0,0,0,0,1,0,0,0,0
2dpf,4.17,0,0.83,3.34,19.18,45.04,0.83,10.01,14.18
3dpf,2.3,0,0,1.15,3.45,85.05,0,5.17,1.72
5dpf,4.65,0,0.52,1.55,0.52,25.84,0,0.52,3.1
10dpf,0.63,0,0,2.51,1.26,35.77,0,3.14,0
