stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0,0,0.83
3dpf,69.53,0,0.57,1.15,0,0
5dpf,0,0,0,1.55,0,0
10dpf,16.94,0.63,0,0.63,0.63,0
