stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,4,0,0,0,0,0,0,0
2dpf,2.5,0,0,1.67,13.35,0.83,0.83,0
3dpf,39.65,0,0,0.57,74.7,0,0.57,2.3
5dpf,5.17,1.55,2.07,0.52,27.39,1.03,0.52,3.1
10dpf,11.92,0,1.88,0,11.3,0,0,0.63
