stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,2.19
2dpf,0,0,1.67,0.83,0,0,172.65
3dpf,1.72,1.72,0.57,0,0,0,77
5dpf,0.52,0,0.52,0,1.55,0,226.89
10dpf,2.51,1.26,0.63,1.88,1.26,0.63,122.37
