stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,3,0,0,2,0
2dpf,5.84,0,0,1.67,124.28,128.45,0.83,216.03,0.83
3dpf,3.45,0,1.15,1.72,34.48,480.98,0.57,37.93,0
5dpf,6.2,2.07,1.55,6.72,32.04,533.88,2.07,117.32,14.47
10dpf,3.14,0.63,0,1.88,6.28,193.28,2.51,18.83,1.26
