stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.34,0,0,0,0,0.83
3dpf,9.19,0,0,0.57,0,0
5dpf,1.03,0.52,0,1.55,5.17,1.03
10dpf,3.14,0,0.63,0,3.14,0
