stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,7.51,0,0,2.5,0.83,8.34,0.83,1.67,0
3dpf,49.99,0,0,0.57,0,4.02,0,0.57,0
5dpf,2.07,0.52,1.55,4.65,1.03,6.72,0,0.52,2.07
10dpf,13.81,0,0.63,1.26,0,1.26,0,0,0
